sku_id,group_id,group_name,group_size,brand_canonical,product_form,unit,origin,pack_count,ean,sku_name,method_version,dataset_sha256
B1583001_S_809280018565,G5_54cd69cbe6668722,Fresh 小蒼蘭瑰麗·新日期·馥蕾詩 香皂 250g (法國),3,Fresh,soap_bar,250g,法國,1,,Fresh 馥蕾詩 小蒼蘭香皂250g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5985001_S_018565_809280018565,G5_54cd69cbe6668722,Fresh 小蒼蘭瑰麗·新日期·馥蕾詩 香皂 250g (法國),3,Fresh,soap_bar,250g,,1,,小蒼蘭瑰麗香皂 250g  [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8976001_S_809280018565,G5_54cd69cbe6668722,Fresh 小蒼蘭瑰麗·新日期·馥蕾詩 香皂 250g (法國),3,Fresh,soap_bar,250g,法國,1,,【香港行貨】【新日期】馥蕾詩小蒼蘭瑰麗香皂250g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0065001_S_6094250909320_H,G5_af54f205371dec47,幽蓮魅膚·盈潤煥采·力士 香皂 105g (中國),3,,soap_bar,105g,,5,,力士香皂 盈潤煥采 + 幽蓮魅膚 105g*5 溫和清潔 保濕潤膚 香氛持久 5 塊裝,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0702001_S_6078124561572_H,G5_af54f205371dec47,幽蓮魅膚·盈潤煥采·力士 香皂 105g (中國),3,,soap_bar,105g,,5,6078124561572,力士香皂 盈潤煥采 + 幽蓮魅膚 105g*5 溫和清潔 保濕潤膚 香氛持久 5 塊裝,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0830001_S_6094250909320_H,G5_af54f205371dec47,幽蓮魅膚·盈潤煥采·力士 香皂 105g (中國),3,,soap_bar,105g,中國,5,,力士香皂 盈潤煥采 + 幽蓮魅膚 105g*5 溫和清潔 保濕潤膚 香氛持久 5 塊裝,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0065001_S_6258748387002_H,G5_00673a4c0a797dd0,幽蓮魅膚·力士·清香 香皂 105g (中國),3,,soap_bar,105g,,1,,力士香皂 絲滑潤膚 + 幽蓮魅膚 105g3 塊 + 105g2 絲滑潤膚 幽蓮清香 溫和清潔 保濕不緊繃,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0702001_S_6078159865995_H,G5_00673a4c0a797dd0,幽蓮魅膚·力士·清香 香皂 105g (中國),3,,soap_bar,105g,,1,,力士香皂 絲滑潤膚 + 幽蓮魅膚 105g3 塊 + 105g2 絲滑潤膚 幽蓮清香 溫和清潔 保濕不緊繃,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0830001_S_6258748387002_H,G5_00673a4c0a797dd0,幽蓮魅膚·力士·清香 香皂 105g (中國),3,,soap_bar,105g,中國,1,,力士香皂 絲滑潤膚 + 幽蓮魅膚 105g3 塊 + 105g2 絲滑潤膚 幽蓮清香 溫和清潔 保濕不緊繃,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0088001_S_5936515416955_H,G5_084dcbb8ab5abce9,柔膚乳霜香塊·dove·家庭 未分類 90g (中國),3,,UNKNOWN,90g,,16,,山姆超市代購 多芬/Dove 柔膚乳霜香塊 90g*16,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0702001_S_6078418429330_H,G5_084dcbb8ab5abce9,柔膚乳霜香塊·dove·家庭 未分類 90g (中國),3,,soap_bar,90g,,16,,山姆超市 多芬柔膚乳霜香皂90g*16塊 含1/4潤膚乳 溫和清潔 深層滋養 保濕滋潤 家庭裝,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0830001_S_5936515416955_H,G5_084dcbb8ab5abce9,柔膚乳霜香塊·dove·家庭 未分類 90g (中國),3,,UNKNOWN,90g,中國,16,,山姆超市代購 多芬/Dove 柔膚乳霜香塊 90g*16,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0195001_S_hongwei001,G5_9a042aa1ed0bbad2,紅衛 洗臉洗澡·無添加·老國貨 香皂 120g (中國),3,紅衛,soap_bar,120g,中國,5,,羊脂皂120g*5塊 洗臉洗澡香皂 清潔控油無添加 手工沐浴皂羊奶肥皂老國貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0195002_S_hongwei-002,G5_9a042aa1ed0bbad2,紅衛 洗臉洗澡·無添加·老國貨 香皂 120g (中國),3,紅衛,soap_bar,120g,中國,2,,羊脂皂120g*2塊 洗臉洗澡香皂 清潔控油無添加 手工沐浴皂羊奶肥皂老國貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
C0195002_S_hongwei001,G5_9a042aa1ed0bbad2,紅衛 洗臉洗澡·無添加·老國貨 香皂 120g (中國),3,紅衛,soap_bar,120g,中國,5,,羊脂皂120g*5塊 洗臉洗澡香皂 清潔控油無添加 手工沐浴皂羊奶肥皂老國貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5528001_S_DOV256362,G5_72c7fe9fe7f26206,多芬 滋養柔嫩潔膚·dove·柔滑肌膚 香皂 90g (德國),3,多芬,soap_bar,90g,德國,6,,[個護] · Dove 多芬滋養柔嫩潔膚香皂 90g ❎ 6｜潔面皂／沐浴皂／洗手皂｜3合1潔淨保濕｜面部／身體／雙手適用｜深層滋潤／柔滑肌膚｜保濕香皂｜平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5528001_S_DOV256362A,G5_72c7fe9fe7f26206,多芬 滋養柔嫩潔膚·dove·柔滑肌膚 香皂 90g (德國),3,多芬,soap_bar,90g,德國,2,,[個護] · Dove 多芬滋養柔嫩潔膚香皂 90g ❎ 2｜潔面皂／沐浴皂／洗手皂｜3合1潔淨保濕｜面部／身體／雙手適用｜深層滋潤／柔滑肌膚｜保濕香皂｜平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5528001_S_DOV256362B,G5_72c7fe9fe7f26206,多芬 滋養柔嫩潔膚·dove·柔滑肌膚 香皂 90g (德國),3,多芬,soap_bar,90g,德國,4,,[個護] · Dove 多芬滋養柔嫩潔膚香皂 90g ❎ 4｜潔面皂／沐浴皂／洗手皂｜3合1潔淨保濕｜面部／身體／雙手適用｜深層滋潤／柔滑肌膚｜保濕香皂｜平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5528001_S_LUX527716,G5_eef8421ea9e03c5b,LUX caresales·法國玫瑰杏仁油柔嫩·異國情調精油柔嫩 香皂 規格未知 (印尼),3,LUX,soap_bar,,印尼,6,,力士 香皂 (單件❎6) 款式隨機發貨 法國玫瑰杏仁油柔嫩 & 茉莉花香杏仁油柔嫩 & 異國情調精油柔嫩 & 花香麝香薄荷柔嫩 平行進口 #e閃購caresales,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5528001_S_LUX527716X2,G5_eef8421ea9e03c5b,LUX caresales·法國玫瑰杏仁油柔嫩·異國情調精油柔嫩 香皂 規格未知 (印尼),3,LUX,soap_bar,,印尼,12,,力士 香皂 (單件❎12) 款式隨機發貨 法國玫瑰杏仁油柔嫩 & 茉莉花香杏仁油柔嫩 & 異國情調精油柔嫩 & 花香麝香薄荷柔嫩 平行進口 新舊包裝隨機發貨 #e閃購caresales,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5528001_S_LUX527716Z,G5_eef8421ea9e03c5b,LUX caresales·法國玫瑰杏仁油柔嫩·異國情調精油柔嫩 香皂 規格未知 (印尼),3,LUX,soap_bar,80g,印尼,6,,力士 香皂 (80g❎6) 款式隨機發貨 法國玫瑰杏仁油柔嫩 & 茉莉花香杏仁油柔嫩 & 異國情調精油柔嫩 & 花香麝香薄荷柔嫩 平行進口 #e閃購caresales,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5621001_S_110563,G5_b792ad68dc2d68d5,La Roche-Posay 抗敏·潔膚·身體 香皂 150g (法國),3,La Roche-Posay,soap_bar,150g,法國,1,,身體潔膚皂 150g/5.2oz - [平行進口](新舊包裝隨機),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7148001_S_20110815,G5_b792ad68dc2d68d5,La Roche-Posay 抗敏·潔膚·身體 香皂 150g (法國),3,La Roche-Posay,soap_bar,150g,法國,1,,全效抗敏修護身體潔膚皂 (新舊包裝隨機發貨) [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S2188001_S_LRPlipikarSURGRAS150g4533,G5_b792ad68dc2d68d5,La Roche-Posay 抗敏·潔膚·身體 香皂 150g (法國),3,La Roche-Posay,soap_bar,150g,法國,1,,身體潔膚皂 150g [Exp: 2027],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5859001_S_ST2805,G5_7c861729aadfbfe4,Goat Soap 山羊奶·燕麥味·橙色 香皂 100g (澳洲),3,Goat Soap,soap_bar,100g,澳洲,1,,Goat 山羊奶皂 - 燕麥(橙色) 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5859001_S_ST2812,G5_7c861729aadfbfe4,Goat Soap 山羊奶·燕麥味·橙色 香皂 100g (澳洲),3,Goat Soap,soap_bar,100g,澳洲,3,,Goat 山羊奶皂 - 燕麥(橙色) 100g x3,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S2232001_S_GOS2053X2,G5_7c861729aadfbfe4,Goat Soap 山羊奶·燕麥味·橙色 香皂 100g (澳洲),3,Goat Soap,soap_bar,100g,澳洲,2,,優惠兩件裝*天然山羊奶手工皂 - 燕麥味 橙色 100g ✥ [02035X2] (平行進口貨) 香皂 肥皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5859001_S_ST2806,G5_1b3f14271c838a71,Goat Soap 檸檬香桃木·山羊奶·綠色 香皂 100g (澳洲),3,Goat Soap,soap_bar,100g,澳洲,1,,Goat 山羊奶皂 - 檸檬香桃木(綠色) 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5859001_S_ST2813,G5_1b3f14271c838a71,Goat Soap 檸檬香桃木·山羊奶·綠色 香皂 100g (澳洲),3,Goat Soap,soap_bar,100g,澳洲,3,,Goat 山羊奶皂 - 檸檬香桃木(綠色) 100g x3,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8347001_S_GOAT-BP05,G5_1b3f14271c838a71,Goat Soap 檸檬香桃木·山羊奶·綠色 香皂 100g (澳洲),3,Goat Soap,soap_bar,100g,澳洲,1,,純天然山羊奶手工皂-(檸檬香桃)02028[平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6214001_S_Soap_YL_redrose_1pc_100g,G5_e82ab14e4e05c2b5,Yardley London 玫瑰味·沐浴 香皂 100g (英國),3,Yardley London,soap_bar,100g,英國,1,,玫瑰味番梘100克 - 1個 #沐浴用品,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6214001_S_Soap_YT_Engrose_3pc_100g_set,G5_e82ab14e4e05c2b5,Yardley London 玫瑰味·沐浴 香皂 100g (英國),3,Yardley London,soap_bar,100g,英國,1,,英式玫瑰番梘 (原盒裝) 100克 - 3個/盒 #沐浴用品,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6214001_S_Soap_YT_Sandalwood_3pc_set,G5_e82ab14e4e05c2b5,Yardley London 玫瑰味·沐浴 香皂 100g (英國),3,Yardley London,soap_bar,100g,英國,1,,皇家檀香香水番梘 (原盒裝) 100克 - 3個/盒 #沐浴用品,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6401001_S_dettolsoap,G5_bc048a1de611b81b,滴露 保護潔膚·松木 香皂 100g (印尼),3,滴露,soap_bar,100g,印尼,4,,經典松木抗菌保護潔膚皂 100g x 4件 (平行進口)(新舊包裝隨機發貨),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8728001_S_8993560024987,G5_bc048a1de611b81b,滴露 保護潔膚·松木 香皂 100g (印尼),3,滴露,soap_bar,100g,印尼,4,8993560024987,經典松木抗菌保護潔膚皂 100g x 4,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9564001_S_DE05BS04G,G5_bc048a1de611b81b,滴露 保護潔膚·松木 香皂 100g (印尼),3,滴露,soap_bar,100g,印尼,4,8993560024987,抗菌保護潔膚皂 [經典松木] 100g x 4 (8993560024987),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6952001_S_980261955,G5_567e97f4f68880f3,多芬 美容潔膚白 香皂 106g (美國),3,多芬,soap_bar,106g,美國,16,,多芬 - 美容潔膚白香皂 (3.75 oz/ 106g x 16 塊) - 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6952001_S_9802619551,G5_567e97f4f68880f3,多芬 美容潔膚白 香皂 106g (美國),3,多芬,soap_bar,106g,美國,4,,多芬 - 美容潔膚白香皂 (3.75 oz/ 106g x 4 塊) - 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6952001_S_980261956,G5_567e97f4f68880f3,多芬 美容潔膚白 香皂 106g (美國),3,多芬,soap_bar,106g,美國,8,,多芬 - 美容潔膚白香皂 (3.75 oz/ 106g x 8 塊) - 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7114002_S_Alepia-1,G5_0c791661dea527a8,Alepia 皮膚炎救星·敍利亞古·月桂油 香皂 190g (阿拉伯敘利亞共和國(敘利亞)),3,Alepia,soap_bar,190g,阿拉伯敘利亞共和國(敘利亞),1,,法國 Alepia 天然敍利亞古皂 1％ 月桂油 濕疹、暗瘡、皮膚炎救星 190g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7114002_S_Alepia-25,G5_0c791661dea527a8,Alepia 皮膚炎救星·敍利亞古·月桂油 香皂 190g (阿拉伯敘利亞共和國(敘利亞)),3,Alepia,soap_bar,190g,阿拉伯敘利亞共和國(敘利亞),1,,法國 Alepia 天然敍利亞古皂 25％ 月桂油 濕疹、暗瘡、皮膚炎救星 190g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7114002_S_Alepia-40,G5_0c791661dea527a8,Alepia 皮膚炎救星·敍利亞古·月桂油 香皂 190g (阿拉伯敘利亞共和國(敘利亞)),3,Alepia,soap_bar,190g,阿拉伯敘利亞共和國(敘利亞),1,,法國 Alepia 天然敍利亞古皂 40％ 月桂油 濕疹、暗瘡、皮膚炎救星 190g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7138001_S_Y35010074,G5_649247549608872a,里仁 有效期·柚籽 香皂 100g (台灣),3,里仁,soap_bar,100g,台灣,2,,里仁柚籽皂100g x 2,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8867001_S_lzn0003,G5_649247549608872a,里仁 有效期·柚籽 香皂 100g (台灣),3,里仁,soap_bar,100g,台灣,1,,里仁柚籽皂 100g #新盒裝 (2028.5月有效期),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8999001_S_LZ_soap_4710942103160,G5_649247549608872a,里仁 有效期·柚籽 香皂 100g (台灣),3,里仁,soap_bar,,台灣,1,4710942103160,柚籽皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7142001_S_196491,G5_f21a98ca17caba6b,蛇牌 薰衣草·沐浴·清涼 香皂 100g (泰國),3,蛇牌,soap_bar,100g,泰國,1,,清涼舒緩沐浴皂薰衣草 100g (平行進口 2797),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7142002_S_196491,G5_f21a98ca17caba6b,蛇牌 薰衣草·沐浴·清涼 香皂 100g (泰國),3,蛇牌,soap_bar,100g,泰國,1,,清涼舒緩沐浴皂薰衣草 100g (平行進口 2797),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7142003_S_196491,G5_f21a98ca17caba6b,蛇牌 薰衣草·沐浴·清涼 香皂 100g (泰國),3,蛇牌,soap_bar,100g,泰國,1,,清涼舒緩沐浴皂薰衣草 100g (平行進口 2797),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343002_S_HK230223JJQT05858RMN01,G5_028500cd1ea59862,安全成份·無添加·孕婦 香皂 65g (中國),3,,soap_bar,65g,中國,1,,泰國大米皂 JAM手工米乳皂 清潔沐浴香皂 泰國jam大米皂米奶皂 手工皂 洗臉皂 洗面皂 天然無添加 安全成份 母嬰適用 孕婦適用 泰國大米皂 jam皂（65g),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343003_S_HK230223JJQT05858RMN01,G5_028500cd1ea59862,安全成份·無添加·孕婦 香皂 65g (中國),3,,soap_bar,65g,中國,1,,泰國大米皂 JAM手工米乳皂 清潔沐浴香皂 泰國jam大米皂米奶皂 手工皂 洗臉皂 洗面皂 天然無添加 安全成份 母嬰適用 孕婦適用 泰國大米皂 jam皂（65g),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343013_S_HK230223JJQT05858RMN01,G5_028500cd1ea59862,安全成份·無添加·孕婦 香皂 65g (中國),3,,soap_bar,65g,中國,1,,[65g] 泰國大米皂 JAM手工米乳皂 清潔沐浴香皂 泰國jam大米皂米奶皂 手工皂 洗臉皂 洗面皂 天然無添加 安全成份 母嬰適用 孕婦適用 jam皂 ｜ 大掃除潔淨去污神器 家居洗滌好幫手,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343002_S_HK230329JJQT06511RMN02,G5_ba71aee1ff060f65,旅行浪人 便攜式一次性·旅行外出露營·戶外用洗手 皂紙 50pc (中國),3,旅行浪人,soap_paper,50pc,中國,1,,2盒 便攜式一次性香梘片 便攜式香皂紙 去味香味洗手 一次性肥皂紙 消毒抑菌洗手片 旅行外出露營必備 戶外用洗手番梘片（50片/香味隨機/2盒套裝） [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343003_S_HK230329JJQT06511RMN02,G5_ba71aee1ff060f65,旅行浪人 便攜式一次性·旅行外出露營·戶外用洗手 皂紙 50pc (中國),3,,soap_paper,50pc,中國,1,,2盒 便攜式一次性香梘片 便攜式香皂紙 去味香味洗手 一次性肥皂紙 消毒抑菌洗手片 旅行外出露營必備 戶外用洗手番梘片（50片/香味隨機/2盒套裝）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343015_S_HK230329JJQT06511RMN02,G5_ba71aee1ff060f65,旅行浪人 便攜式一次性·旅行外出露營·戶外用洗手 皂紙 50pc (中國),3,,soap_paper,50pc,中國,1,,2盒 便攜式一次性香梘片 便攜式香皂紙 去味香味洗手 一次性肥皂紙 消毒抑菌洗手片 旅行外出露營必備 戶外用洗手番梘片（50片/香味隨機/2盒套裝）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343002_S_HK231214JJQT10097RMN01,G5_1bea7d0660526529,便攜雲朵·雲朵款·綠色 皂紙 50pc (中國),3,,soap_paper,50pc,中國,1,,便攜雲朵番梘紙 隨身洗手片 隨身皂片 香皂片 肥皂片 一次性 香皂 皂片盒 香皂紙（雲朵款/綠色/50片裝）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343003_S_HK231214JJQT10097RMN01,G5_1bea7d0660526529,便攜雲朵·雲朵款·綠色 皂紙 50pc (中國),3,,soap_paper,50pc,中國,1,,便攜雲朵番梘紙 隨身洗手片 隨身皂片 香皂片 肥皂片 一次性 香皂 皂片盒 香皂紙（雲朵款/綠色/50片裝）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343015_S_HK231214JJQT10097RMN01,G5_1bea7d0660526529,便攜雲朵·雲朵款·綠色 皂紙 50pc (中國),3,,soap_paper,50pc,中國,1,,便攜雲朵番梘紙 隨身洗手片 隨身皂片 香皂片 肥皂片 一次性 香皂 皂片盒 香皂紙（雲朵款/綠色/50片裝）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7416001_S_010486007004Damaged_,G5_34102273ae4955d0,The Grandpa Soap 松焦油 香皂 92g (美國),3,The Grandpa Soap,soap_bar,92g,美國,1,,【包裝損毀】92g 松焦油香皂 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7416001_S_010486007004_TheGrandpas_Soap3p25oz,G5_34102273ae4955d0,The Grandpa Soap 松焦油 香皂 92g (美國),3,The Grandpa Soap,soap_bar,92g,美國,1,,92g 松焦油香皂 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7416002_S_010486007004_TheGrandpas_Soap3p25oz,G5_34102273ae4955d0,The Grandpa Soap 松焦油 香皂 92g (美國),3,The Grandpa Soap,soap_bar,92g,美國,1,,92g 松焦油香皂 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_4066447674880,G5_f13f5ceb1c01afd9,Balea 杏仁 洗髮皂 60g (德國),3,Balea,shampoo_bar,60g,德國,1,4066447674880,芭樂雅 牛油果杏仁奶無矽洗髮皂60g (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8867001_S_BAL0094,G5_f13f5ceb1c01afd9,Balea 杏仁 洗髮皂 60g (德國),3,Balea,shampoo_bar,60g,德國,1,,德國芭樂雅 牛油果杏仁奶無矽洗髮皂 60g (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S6375001_S_4066447674880,G5_f13f5ceb1c01afd9,Balea 杏仁 洗髮皂 60g (德國),3,Balea,shampoo_bar,60g,德國,1,4066447674880,芭樂雅 牛油果杏仁奶無矽洗髮皂60g (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9226003_S_SADOER-72355,G5_0f145013ee449ec3,SADOER 生薑洗髮健髮·頭皮護理·祛頭風 洗髮皂 60g (中國),3,SADOER,shampoo_bar,60g,中國,1,,生薑洗髮健髮手工皂 60g 洗髮皂 頭皮護理 祛頭風 控油防脫,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S6041001_S_SADOER-72355,G5_0f145013ee449ec3,SADOER 生薑洗髮健髮·頭皮護理·祛頭風 洗髮皂 60g (中國),3,SADOER,shampoo_bar,60g,中國,1,,生薑洗髮健髮手工皂 60g 洗髮皂 頭皮護理 祛頭風 控油防脫,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S6041002_S_SADOER-72355,G5_0f145013ee449ec3,SADOER 生薑洗髮健髮·頭皮護理·祛頭風 洗髮皂 60g (中國),3,SADOER,shampoo_bar,60g,中國,1,,生薑洗髮健髮手工皂 60g 洗髮皂 頭皮護理 祛頭風 控油防脫,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9226003_S_SADOER-72379,G5_0f145013ee449ec37d,SADOER 何首烏洗髮健髮·平衡油脂 香皂 60g (中國),3,SADOER,soap_bar,60g,中國,1,,何首烏洗髮健髮手工皂 60g  深層清潔 平衡油脂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
